cbsa_code,cbsa_name,state,primary_city,manufacturing,logistics,information,finance,professional_services,demand_index,demand_norm,enterprise_fit,cloud_adjacency,resilience,capex_friction,score_baseline,rank_baseline,score_flo,rank_flo,is_candidate
46580,"Utuado, PR",PR,Utuado,133,25,10,62,61,79.10000000000001,0.0001288623976996799,89.8,10,0.6932133536448554,5.676753802268282,0.0001288623976996799,947,0.12461325869296055,37,False
38300,"Pittsburgh, PA",PA,Pittsburgh,82259,41826,21472,63498,81011,68003.4,0.15615182425282204,66085.8,21472,0.7673855318562327,12.57786720976106,0.15615182425282204,30,0.12437443434255036,38,False
28380,"Kennett, MO",MO,Kennett,170,236,47,208,119,183.40000000000003,0.00036844079484899564,196.4,47,0.7629355687047995,6.660575149839686,0.00036844079484899564,930,0.12311610550704379,39,False
29780,"Las Vegas, NM",NM,Las Vegas,30,198,45,115,85,99.9,0.00017664025638334017,97.2,45,0.7202910664241113,6.161207321695077,0.00017664025638334017,944,0.12236040842131929,40,False
13860,"Bishop, CA",CA,Bishop,211,76,48,50,162,144.6,0.00027931671230447543,157.0,48,0.7281331778121647,6.306275286948016,0.00027931671230447543,935,0.12168582579815548,41,False
21740,"Evanston, WY",WY,Evanston,238,341,246,147,270,266.2,0.0005586334246089509,279.2,246,0.7873994207047488,7.1252830915107115,0.0005586334246089509,913,0.12082776747531794,42,False
37740,"Payson, AZ",AZ,Payson,172,255,111,157,323,225.6,0.00046537471967834476,205.2,111,0.7723607674819843,6.926577033222725,0.00046537471967834476,925,0.12081912581528423,43,False
41620,"Salt Lake City, UT",UT,Salt Lake City,61927,39443,33175,54870,52690,52628.7,0.1208359471420686,52933.399999999994,33175,0.7905267832681601,12.397130925766513,0.1208359471420686,37,0.12080948823897417,44,False
22780,"Fort Leonard Wood, MO",MO,Fort Leonard Wood,115,168,111,324,226,174.00000000000003,0.00034684887794387995,136.2,111,0.7645454790290147,6.851184927493743,0.00034684887794387995,931,0.12036749302076416,45,False
17340,"Clearlake, CA",CA,Clearlake,351,159,115,187,281,263.0,0.0005512829848114647,274.2,115,0.7692736527632802,6.9975959829819265,0.0005512829848114647,914,0.11911108547665938,46,False
22860,"Fort Polk South, LA",LA,Fort Polk South,135,199,84,224,345,205.1,0.0004182859647256988,160.60000000000002,84,0.7597100708398645,6.895682697747868,0.0004182859647256988,927,0.11868366435240527,47,False
49260,"Woodward, OK",OK,Woodward,330,300,85,268,195,287.8,0.0006082488932419827,318.0,85,0.7723011867255081,7.072421900537371,0.0006082488932419827,907,0.11854599977755784,48,False
15860,"Cañon City, CO",CO,Cañon City,371,296,106,204,271,311.79999999999995,0.0006633771917231291,341.0,106,0.7742862939677844,7.130098510125578,0.0006633771917231291,898,0.11806209745810751,49,False
31140,"Louisville/Jefferson County, KY-IN",KY-IN,Louisville/Jefferson County,88708,66654,10112,30490,30098,64548.00000000001,0.14821472747899903,79886.4,10112,0.7211639115511906,12.328569000469724,0.14821472747899903,31,0.11775072751396325,50,False
36380,"Okeechobee, FL",FL,Okeechobee,339,311,70,188,232,294.1,0.0006227200715932837,327.8,70,0.7647660818713451,7.039660349862076,0.0006227200715932837,904,0.11753925832340488,51,False
45300,"Tampa-St. Petersburg-Clearwater, FL",FL,Tampa,66875,35859,27815,100599,115030,70573.6,0.16205560561766552,54468.6,27815,0.7506336364405899,12.754711261305584,0.16205560561766552,28,0.11705083291947752,52,False
43940,"Spearfish, SD",SD,Spearfish,381,245,143,323,383,334.8,0.0007162084777675613,326.6,143,0.7809121516805515,7.297091005160418,0.0007162084777675613,893,0.11674926042328174,53,False
46620,"Uvalde, TX",TX,Uvalde,208,356,66,225,316,275.7,0.000580455042757738,267.2,66,0.7631072874862989,7.066466970136958,0.000580455042757738,912,0.11672006829993196,54,False
11380,"Andrews, TX",TX,Andrews,125,368,91,144,193,213.4,0.0004373511679504287,222.20000000000002,91,0.7438051214218601,6.826545223556594,0.0004373511679504287,926,0.11659999202856709,55,False
40180,"Riverton, WY",WY,Riverton,386,266,185,327,447,356.3,0.0007655942451569216,338.0,185,0.7839515805559312,7.385230923066573,0.0007655942451569216,890,0.11599296716482904,56,False
30220,"Levelland, TX",TX,Levelland,210,360,61,172,100,229.2,0.00047364396445051673,270.0,61,0.7338697512536654,6.806829360392176,0.00047364396445051673,923,0.11491263961579967,57,False
12420,"Austin-Round Rock-San Marcos, TX",TX,Austin,49717,26680,55037,47076,131666,58931.6,0.13531378682943604,40502.2,55037,0.7322005346827436,12.644898381263202,0.13531378682943604,34,0.11490529079694953,58,True
45340,"Taos, NM",NM,Taos,284,76,96,187,359,226.9,0.0004683608358460736,200.8,96,0.7415368863072258,6.910750787961936,0.0004683608358460736,924,0.11477999301964714,59,False
33340,"Milwaukee-Waukesha-West Allis, WI",WI,Milwaukee,108037,27434,15136,44333,40558,63989.9,0.14693276483806866,75795.8,15136,0.7067384527620331,12.369461946145092,0.14693276483806866,32,0.11437404068926607,60,False
25380,"Harrisburg, IL",IL,Harrisburg,289,56,150,368,151,199.40000000000003,0.00040519299383642664,195.8,150,0.7399503596590533,6.922643891475888,0.00040519299383642664,928,0.11427406892106827,61,False
36740,"Orlando-Kissimmee-Sanford, FL",FL,Orlando,46159,51605,30273,47646,89187,56547.100000000006,0.12983656067409047,48337.399999999994,30273,0.7728687557962605,12.486998193993617,0.12983656067409047,35,0.1142313216151358,62,False
11900,"Athens, OH",OH,Athens,375,255,352,401,538,374.2000000000001,0.0008067107677741102,327.0,352,0.7886861589798606,7.561121589530238,0.0008067107677741102,887,0.1142241703913218,63,False
45260,"Tallulah, LA",LA,Tallulah,185,184,7,120,16,144.39999999999998,0.0002788573098171325,184.60000000000002,7,0.6841964721679688,6.240275845170769,0.0002788573098171325,936,0.1137842427828748,64,False
39700,"Raymondville, TX",TX,Raymondville,0,28,150,72,37,23.0,0.0,11.200000000000001,150,0.6377642074081269,5.662960480135946,0.0,949,0.11352911169482391,65,False
44540,"Sterling, CO",CO,Sterling,388,217,55,204,103,261.3,0.0005473780636690502,319.6,55,0.7295626405614868,6.875232087276577,0.0005473780636690502,915,0.11297785077525355,66,False
45140,"Tahlequah, OK",OK,Tahlequah,167,6,134,337,175,137.3,0.0002625485215164601,102.60000000000001,134,0.7166278301809437,6.709304340258298,0.0002625485215164601,937,0.11285542135571504,67,False
10020,"Abbeville, LA",LA,Abbeville,491,454,117,322,295,423.8,0.000920642584635146,476.2,117,0.7688593390447318,7.426549072397305,0.000920642584635146,874,0.11233425272846469,68,False
45520,"The Dalles, OR",OR,The Dalles,600,311,231,259,253,409.8,0.0008884844105211439,484.4,231,0.7656291808067797,7.411556287811163,0.0008884844105211439,881,0.11197791974336849,69,False
40100,"Rio Grande City-Roma, TX",TX,Rio Grande City,29,275,51,269,136,148.2,0.0002875859570766474,127.4,51,0.7058102493074792,6.634633357861686,0.0002875859570766474,934,0.11182770607341015,70,False
43320,"Show Low, AZ",AZ,Show Low,598,563,364,310,416,522.3,0.001146898309651518,584.0,364,0.7876011865795961,7.719573989259581,0.001146898309651518,844,0.11170009122768543,71,False
21260,"Ellensburg, WA",WA,Ellensburg,576,354,182,213,424,442.7000000000001,0.0009640561196890492,487.19999999999993,182,0.7661455488245998,7.4673710669175595,0.0009640561196890492,866,0.11117924375541263,72,False
12580,"Baltimore-Towson, MD",MD,Baltimore,58284,50982,20961,54967,139108,71926.5,0.16516323374329647,55363.200000000004,20961,0.7260866243708337,12.689433542946423,0.16516323374329647,25,0.11059010312369127,73,False
27660,"Jennings, LA",LA,Jennings,417,135,28,277,221,279.2,0.0005884945862862386,304.2,28,0.725950963957855,6.983789965258135,0.0005884945862862386,911,0.11047926023356411,74,False
47500,"Walterboro, SC",SC,Walterboro,537,171,150,229,203,329.6,0.0007042640130966462,390.6,150,0.7393425875848807,7.1631723908466425,0.0007042640130966462,894,0.11046990259852794,75,False
21020,"Elizabeth City, NC",NC,Elizabeth City,714,392,236,461,416,532.5,0.0011703278365060052,585.2,236,0.7756413992718464,7.705262474866325,0.0011703278365060052,840,0.10942671187681995,76,False
10860,"Alice, TX",TX,Alice,246,495,67,294,144,305.1,0.0006479872083971425,345.6,67,0.7312736229449487,7.1284959456800365,0.0006479872083971425,899,0.10929435064435,77,False
10460,"Alamogordo, NM",NM,Alamogordo,100,211,201,385,533,248.4,0.000517746603235434,144.4,201,0.7421702772751724,7.266128779556451,0.000517746603235434,918,0.10922237685270182,78,False
15900,"Canton, IL",IL,Canton,537,137,146,334,184,326.1,0.0006962244695681457,377.0,146,0.735306472190383,7.199678345691172,0.0006962244695681457,895,0.10904609795955526,79,False
23700,"Gallup, NM",NM,Gallup,440,645,167,355,245,454.0,0.000990012360223922,522.0,167,0.7598871571915715,7.52456122628536,0.000990012360223922,860,0.1089996908105464,80,False
32540,"McAlester, OK",OK,McAlester,721,559,230,437,404,580.6000000000001,0.00128081413471197,656.2,230,0.7757622709939442,7.763021309018518,0.00128081413471197,828,0.10858925294543112,81,False
28620,"Kill Devil Hills, NC",NC,Kill Devil Hills,496,148,146,370,541,388.0,0.0008384095394007692,356.79999999999995,146,0.7515667548328074,7.43955930913332,0.0008384095394007692,883,0.10852443522426741,82,False
48100,"Wauchula, FL",FL,Wauchula,391,105,37,311,131,245.2,0.0005103961634379477,276.6,37,0.7063437212360288,6.883462586413092,0.0005103961634379477,919,0.10806602222818752,83,False
42300,"Sault Ste. Marie, MI",MI,Sault Ste. Marie,585,245,73,275,294,393.8,0.000851732211533713,449.0,73,0.7371034676275992,7.29505641646263,0.000851732211533713,882,0.10791929524853354,84,False
17580,"Clovis, NM",NM,Clovis,779,519,248,400,430,593.3,0.0013099861926582428,675.0,248,0.772804149803308,7.773594467360194,0.0013099861926582428,823,0.10784525407230683,85,False
40940,"Safford, AZ",AZ,Safford,231,297,77,110,511,294.7,0.0006240982790553123,257.4,77,0.7200939939164752,7.112327444710911,0.0006240982790553123,903,0.1072252761346735,86,False
31660,"Malone, NY",NY,Malone,547,93,156,187,365,338.40000000000003,0.0007244777225397333,365.4,156,0.7246233567258671,7.207118856207756,0.0007244777225397333,892,0.10675588150828137,87,False
14700,"Branson, MO",MO,Branson,670,290,243,642,641,547.4000000000001,0.0012045533218130505,518.0,243,0.7710276502557524,7.818832443803404,0.0012045533218130505,835,0.10663161548014079,88,False
43980,"Spencer, IA",IA,Spencer,639,390,140,289,165,434.5,0.0009452206177079905,539.4,140,0.7377626532337634,7.392647520721623,0.0009452206177079905,870,0.10659695852256176,89,False
21220,"Elko, NV",NV,Elko,324,646,132,353,642,487.1,0.0010660434718791699,452.80000000000007,132,0.755199254833926,7.6487397889562425,0.0010660434718791699,852,0.10600569801882982,90,False
43540,"Silverthorne, CO",CO,Silverthorne,501,320,137,224,675,453.8,0.0009895529577365792,428.59999999999997,137,0.7454011934060791,7.527255919373784,0.0009895529577365792,861,0.10593351344466834,91,False
15580,"Butte-Silver Bow, MT",MT,Butte,749,504,162,293,529,585.9,0.001292988300626556,651.0,162,0.7588109034686878,7.71333788887187,0.001292988300626556,825,0.10589614437447144,92,False
21980,"Fallon, NV",NV,Fallon,388,524,84,121,491,422.7,0.0009181158709547601,442.4,84,0.7339569255711492,7.3833681469923835,0.0009181158709547601,875,0.10587632960338328,93,False
21120,"Elk City, OK",OK,Elk City,154,553,60,263,253,304.40000000000003,0.0006463792996914424,313.6,60,0.7167206633420186,7.157735484249907,0.0006463792996914424,900,0.10583356940880877,94,False
38200,"Pierre Part, LA",LA,Pierre Part,362,212,0,145,76,238.1,0.0004940873751372752,302.0,0,0.6791440212016929,6.679599185844383,0.0004940873751372752,922,0.10579604241257248,95,False
41700,"San Antonio-New Braunfels, TX",TX,San Antonio,51922,43129,18028,74531,58723,52905.2,0.12147107108082016,48404.8,18028,0.7711884253228157,12.414443617618513,0.12147107108082016,36,0.10554817818096038,96,True
39220,"Price, UT",UT,Price,508,386,76,149,131,360.1,0.0007743228924164365,459.20000000000005,76,0.71059328,7.1316985104669115,0.0007743228924164365,889,0.10513292669807707,97,False
13420,"Bemidji, MN",MN,Bemidji,959,505,365,392,423,658.9000000000001,0.0014606702085067102,777.4,365,0.7653288580773183,7.8804263442924,0.0014606702085067102,807,0.10476809587791377,98,False
28540,"Ketchikan, AK",AK,Ketchikan,213,557,83,185,156,302.0,0.0006408664698433277,350.6,83,0.7046455055848758,7.085901464365611,0.0006408664698433277,901,0.10456228446461374,99,False
26140,"Homosassa Springs, FL",FL,Homosassa Springs,381,204,433,642,838,445.4,0.0009702580532681778,310.2,433,0.7614306016470502,7.823645930834952,0.0009702580532681778,864,0.10452054428921911,100,False
14380,"Boone, NC",NC,Boone,651,107,436,337,742,474.6000000000001,0.0010373308164202395,433.4,436,0.7504167691693979,7.729295674310482,0.0010373308164202395,854,0.10388702582576405,101,False
23940,"Gillette, WY",WY,Gillette,560,931,254,339,589,655.0,0.0014517118600035238,708.4000000000001,254,0.7611286270304436,7.891330757661889,0.0014517118600035238,808,0.1036310070817912,102,False
23240,"Fredericksburg, TX",TX,Fredericksburg,800,142,294,341,339,464.50000000000006,0.0010141309908094237,536.8,294,0.7336455777302227,7.558516743045645,0.0010141309908094237,858,0.10319069253171216,103,False
24180,"Granbury, TX",TX,Granbury,890,333,197,584,637,641.6999999999999,0.0014211615945952216,667.2,197,0.7578993820826477,7.879291485082271,0.0014211615945952216,811,0.10310189759327681,104,False
40740,"Roswell, NM",NM,Roswell,843,831,184,460,644,761.3,0.0016958842820262682,838.2,184,0.765040729729397,7.993957547573565,0.0016958842820262682,773,0.10287906495578149,105,False
20580,"Eagle Pass, TX",TX,Eagle Pass,529,791,130,352,254,534.9,0.00117584066635412,633.8,130,0.7372116723947373,7.6290038896529575,0.00117584066635412,839,0.10278941386491272,106,False
36020,"Oak Harbor, WA",WA,Oak Harbor,746,413,222,315,849,623.6,0.0013795856694906905,612.8,222,0.753529591131731,7.842278779117352,0.0013795856694906905,817,0.10277942960800218,107,False
38780,"Portales, NM",NM,Portales,277,476,68,142,60,279.8,0.0005898727937482673,356.6,68,0.6830541724118491,6.931471805599453,0.0005898727937482673,910,0.1026300063408247,108,False
46860,"Vernal, UT",UT,Vernal,272,746,132,208,423,438.00000000000006,0.0009532601612364912,461.6,132,0.7256848366042332,7.485491608030754,0.0009532601612364912,869,0.10259196221439706,109,False
19620,"Del Rio, TX",TX,Del Rio,504,752,73,541,235,528.3000000000001,0.0011606803842718048,603.2,73,0.7353309900079552,7.652545692693921,0.0011606803842718048,841,0.10197201708857206,110,False
42700,"Sebring, FL",FL,Sebring,875,236,232,566,725,622.4,0.001376829254566633,619.4,232,0.7519260715980327,7.876638460975463,0.001376829254566633,818,0.10190706289049109,111,False
27940,"Juneau, AK",AK,Juneau,275,837,153,318,539,500.7000000000001,0.0010972828410184864,499.8,153,0.7354477708064432,7.660585461703256,0.0010972828410184864,849,0.10183552777950859,112,False
35020,"Natchez, MS-LA",MS-LA,Natchez,796,709,101,467,282,634.2,0.0014039340013198636,761.2,101,0.7396133266618885,7.764720544771477,0.0014039340013198636,812,0.10121336220328335,113,False
36060,"Oak Hill, WV",WV,Oak Hill,530,115,62,199,153,297.0,0.0006293814076597555,364.0,62,0.6781229463539731,6.966024187106113,0.0006293814076597555,902,0.10108003170864253,114,False
13700,"Big Spring, TX",TX,Big Spring,697,308,130,268,121,422.2,0.000916967364736403,541.4,130,0.7054830498549887,7.329749689041512,0.000916967364736403,876,0.10101714375041357,115,False
12820,"Bastrop, LA",LA,Bastrop,444,110,35,328,79,259.20000000000005,0.0005425543375519499,310.4,35,0.6731040628376962,6.904750769961838,0.0005425543375519499,916,0.10097341736653513,116,False
25760,"Helena-West Helena, AR",AR,Helena,412,158,20,119,81,240.3,0.000499140802498047,310.4,20,0.6541740105752283,6.673297967767654,0.000499140802498047,921,0.10082463472238394,117,False
28500,"Kerrville, TX",TX,Kerrville,955,238,270,397,670,627.1,0.001387625213019191,668.2,270,0.7425240200596792,7.836369760545124,0.001387625213019191,814,0.10069184982266133,118,False
20660,"Easton, MD",MD,Easton,722,459,320,639,1153,721.0,0.0016033146808266765,616.8,320,0.7628060848136119,8.099857910737585,0.0016033146808266765,782,0.1006428571436741,119,False
25700,"Hays, KS",KS,Hays,1086,412,332,426,369,674.4,0.0014962739012757836,816.4000000000001,332,0.7421132335600907,7.873217054862741,0.0014962739012757836,803,0.10016475551355439,120,False
33980,"Morehead City, NC",NC,Morehead City,938,357,201,488,874,705.9000000000001,0.0015686297930322887,705.5999999999999,201,0.7490606212118169,7.958227192322312,0.0015686297930322887,788,0.10009501022217268,121,False
38820,"Port Angeles, WA",WA,Port Angeles,1043,538,134,556,732,780.6,0.001740216622054857,841.0,134,0.7515849673691831,8.007700012884026,0.001740216622054857,770,0.09990032192322496,122,False
20420,"Durango, CO",CO,Durango,730,566,330,546,1223,761.0,0.001695195178295254,664.4,330,0.7608888580408251,8.130353547431238,0.001695195178295254,774,0.09982008073497797,123,False
21900,"Fairmont, WV",WV,Fairmont,717,623,132,381,993,710.4000000000001,0.0015789663489975036,679.4,132,0.7467995174151785,7.954021087278037,0.0015789663489975036,787,0.09965069561850295,124,False
38180,"Pierre, SD",SD,Pierre,58,384,125,693,377,283.1,0.000597452934789425,188.40000000000003,125,0.7056376874275357,7.401231264413015,0.000597452934789425,908,0.09960058463277412,125,False
36180,"Ocean Pines, MD",MD,Ocean Pines,747,93,173,593,691,524.1999999999999,0.0011512626332812752,485.4,173,0.7297838277445037,7.739794458408701,0.0011512626332812752,843,0.09942321975607257,126,False
44260,"Starkville, MS",MS,Starkville,686,52,136,337,535,430.7000000000001,0.0009364919704484759,432.4,136,0.7075331079121776,7.465655310134056,0.0009364919704484759,872,0.09919217486257058,127,False
29660,"Laramie, WY",WY,Laramie,568,179,66,576,776,493.7000000000001,0.0010812037539614855,412.40000000000003,66,0.7241495767751708,7.680637427560936,0.0010812037539614855,850,0.09910525741247377,128,False
33500,"Minot, ND",ND,Minot,1042,1119,409,1039,1213,1099.0,0.002471585381904733,1072.8,409,0.7825492553571604,8.481151420068972,0.002471585381904733,686,0.09908532733579642,129,False
42420,"Scottsbluff, NE",NE,Scottsbluff,1121,476,250,526,365,716.8000000000001,0.0015936672285924761,863.0,250,0.7391342045854118,7.915348169263078,0.0015936672285924761,784,0.09888609874327947,130,False
46820,"Vermillion, SD",SD,Vermillion,234,426,27,96,62,243.4,0.0005062615410518618,310.8,27,0.649842792619306,6.740519359606223,0.0005062615410518618,920,0.09886405128376251,131,False
37420,"Pampa, TX",TX,Pampa,821,318,133,154,534,546.0,0.0012013375044016502,619.8,133,0.7132116826322366,7.581209826196346,0.0012013375044016502,836,0.0986687200696993,132,False
27420,"Jamestown, ND",ND,Jamestown,831,275,104,460,223,505.50000000000006,0.0011083085007147157,608.5999999999999,104,0.7102425624028694,7.546446273746024,0.0011083085007147157,848,0.09857314171646266,133,False
38100,"Picayune, MS",MS,Picayune,673,103,80,304,575,445.5,0.0009704877545118493,445.0,80,0.7033514106088417,7.459338895220296,0.0009704877545118493,863,0.09842652407833563,134,False
32100,"Marquette, MI",MI,Marquette,1247,550,326,915,1030,961.3,0.0021552867693691554,968.1999999999999,326,0.7666325611120296,8.31115254800169,0.0021552867693691554,728,0.09838069756391668,135,False
13220,"Beckley, WV",WV,Beckley,500,780,338,620,1299,755.8,0.0016832507136243387,612.0,338,0.7566462667887733,8.17131687471973,0.0016832507136243387,775,0.09826641030025621,136,False
17500,"Clewiston, FL",FL,Clewiston,561,74,33,227,264,322.1,0.0006870364198212879,366.2,33,0.6705745112154493,7.05617528410041,0.0006870364198212879,896,0.09808927283381495,137,False
